candidato,tweet
lula,"Combater a violência contra as mulheres também é garantir políticas de proteção e fortalecimento das mulheres e famílias. Aprovamos a lei Maria da Penha e vamos criar mais mecanismos para defesa da vida das mulheres.

🎥: @ricardostuckert https://t.co/wbaaIbbz5m"
lula,"Com tristeza soube do ataque as escolas de Aracruz, Espírito Santo. Minha solidariedade aos familiares das vítimas dessa tragédia absurda. E meu apoio ao governador @Casagrande_ES na apuração do caso e amparo para as comunidades das duas escolas atingidas."
lula,Gabinete da transição: entrevista coletivadasaúde https://t.co/XCESDEaQUY
lula,"O Brasil precisa voltar à paz, voltar a ser um país alegre. E o meu compromisso é, a partir do dia 1º de janeiro, fazer com que o país volte a crescer, gerar empregos e distribuir riqueza e renda. Vamos trabalhar para cuidar do povo com muito respeito. Boa sexta-feira!"
lula,"Outros 3 times estão fortes na Copa, mas acho que Deus vai nos ajudar e seremos campeões do mundo 🇧🇷

🎥: @ricardostuckert https://t.co/8DGc9cQN6u"
lula,"Parabéns Brasil. Rumo ao hexa! 🇧🇷

📸: @ricardostuckert https://t.co/NJq0e8FDF8"
lula,"Participei agora de reunião online com especialistas em saúde sobre o Programa Nacional de Imunizações, nosso programa de vacinas, que sofreu tanto nos últimos anos. Vamos trazer de volta o Zé Gotinha e fazer do Brasil mais uma vez referência mundial em vacinação. https://t.co/t0RDZqZbYK"
lula,Bom dia 🇧🇷🇧🇷
lula,Conheça mais sobre a história de Lula com o futebol. #EquipeLula https://t.co/yQdVpA8O9o
lula,"Ex-metalúrgico, presidente e… jogador de futebol. #EquipeLula https://t.co/46Ox3iSOkO"
lula,Flávio Dino apresenta diagnóstico da segurança públicanoBrasil https://t.co/8Fa0M8t6Ee
lula,"Vamos todos os dias ampliando o diálogo com a sociedade, trabalhando, somando forças e preparando um governo para enfrentar os problemas reais da vida da população. https://t.co/xLTm6xcN5h"
lula,"Só fui até o tetra, mas rumo ao Hexa! 🇧🇷
https://t.co/pWwcdU8YYu"
lula,"O povo brasileiro quer um país em que volte a reinar a paz, a convivência democrática. O Brasil precisa de diálogo e trabalho conjunto para voltar a crescer e gerar empregos. Vamos juntos trabalhar para que nosso país volte a ter normalidade e prosperidade. Bom dia para todos."
lula,"O coordenador da transição, @geraldoalckmin, anunciou hoje os parlamentares que irão acompanhar os GTs que examinam a situação atual do país. Veja o novo boletim da transição. #EquipeLula https://t.co/mqrBh1LGqA"
lula,Em 2002 foi Lula eleito e Brasil campeão 🇧🇷🏆  Coincidências? Entre nos grupos de Zap da Copa e vem torcer junto! #EquipeLula https://t.co/BHFulcPe4D https://t.co/mZFWSW3BtX
lula,Entrevista coletiva de Geraldo Alckmin emBrasília https://t.co/pXER89I7ma
lula,"Deixa saudades e dezenas de músicas que sempre estarão em nossas lembranças e na trilha sonora de nossas vidas. Meus sentimentos aos familiares, amigos e fãs de Erasmo Carlos."
lula,"Erasmo Carlos, muito além da Jovem Guarda, foi cantor e compositor de extremo talento, autor de muitas das canções que mais emocionaram brasileiros nas últimas décadas. Tremendão, amigo de fé, irmão camarada, cantou amores, a força da mulher e a preocupação com o meio ambiente."
lula,"O Brasil estava há 4 anos isolado do mundo. E não foi o mundo que isolou o nosso país, foi o Brasil que se isolou. Estou feliz com as viagens e conversas que tivemos na última semana, porque nosso país retomou a sua habitual atitude democrática: conviver com o mundo. Bom dia."
lula,Boletim da transição: os Grupos de Trabalho temáticos não param no trabalho de examinar a situação do governo atual. #EquipeLula https://t.co/NgBOCF9zVK
lula,"Acompanhe as notícias, agendas, veja documentos oficiais e informações sobre grupos técnicos no novo site do gabinete de transição. #EquipeLula https://t.co/TMG10ZN4o4 https://t.co/QcuTCWLOIC"
lula,Estão assistindo aos jogos da Copa?
lula,"Bom dia. Já em casa, depois de um pequeno procedimento ontem. Tudo resolvido e bem. Boa semana para todos. https://t.co/GKIedoN030"
lula,"Hebe teve dois filhos sequestrados e desaparecidos durante a ditadura na Argentina. Com outras mães e familiares de vítimas do Estado, liderou marchas silenciosas por paz e justiça. Sua luta e perseverança seguem sendo exemplo para os que acreditam em um mundo mais democrático."
lula,"Recebi com tristeza a notícia da morte de Hebe de Bonafini, liderança das Mães da Plaza de Mayo, na Argentina. Hebe dedicou sua vida à luta por memória e justiça. Defensora dos direitos humanos, ajudou a criar um dos mais importantes movimentos democráticos da América Latina. https://t.co/SodkulCYQH"
lula,Boa sorte aos estudantes no segundo dia do ENEM. Agora falta pouco. Acreditem na educação e aproveitem bem cada oportunidade. Juntos construiremos o futuro do Brasil.
lula,"Se quisermos um futuro de justiça e democracia, precisamos ser antirracistas. Cultivando o amor e o respeito, com igualdade de direitos e oportunidades, podemos construir um Brasil sem racismo."
lula,"O 20 de novembro, dia da Consciência Negra, data da morte de Zumbi dos Palmares, marca uma triste página do Brasil que não podemos esquecer. Mas também recorda a luta do povo negro por sua libertação."
lula,"Ainda hoje, existe um racismo silencioso e cúmplice, que se expressa nas oportunidades negadas à maioria do povo pela cor da pele. O racismo é filho do ódio e da intolerância e desumaniza a todos nós. E por isso é uma luta de todos."
lula,A escravidão começava pelo esquecimento da humanidade do povo negro. E o racismo se mantém até hoje pelo esquecimento do processo que nos formou como nação. O Brasil foi o último país a abolir a escravidão nas Américas.
lula,"Hoje é dia da nossa bandeira verde e amarela, que representa 215 milhões de brasileiros e brasileiras. Pertence à história do nosso país. A bandeira é nossa, a bandeira é de todos.

📸: @ricardostuckert https://t.co/V7S6ejzkFt"
lula,"Quero que os filhos e filhas de trabalhadores tenham a oportunidade de estudar. Educação traz dignidade para as pessoas e qualifica nosso país. Esse é o futuro do Brasil que vamos construir.

🎥: @ricardostuckert https://t.co/nihk6bPTri"
lula,"Em Portugal, com a comunidade brasileira no Instituto Universitário de Lisboa.

🎥: @ricardostuckert https://t.co/IIp4voinkw"
lula,Sabemos que temos que ter responsabilidade. Não gastar mais do que a gente ganha. Mas eu também sei que temos que cuidar do povo mais pobre. E por isso eu digo pra vocês que nós vamos recuperar o Brasil.
lula,"Nós sabemos que o povo pobre vai no médico e pega receita para um medicamento, mas não tem dinheiro para comprar. Por isso nós vamos voltar a investir no Farmácia Popular."
lula,"Nós podemos fazer um país melhor, um mundo melhor. Podemos fazer o Brasil voltar a ser uma potência."
lula,O ministro da Educação do atual presidente dizia que universidade não era para todos. Eu quero que os filhos da classe trabalhadora estudem. O investimento em educação é o mais extraordinário que um país pode fazer.
lula,"A gente não quer violência. O que queremos é um país em paz. Com perspectiva e oportunidade de sobrevivência. Todos nós queremos aquilo que é essencial. Queremos o direito de ter uma casa, criar nossas famílias bem, com escolas de qualidade. Ver nossos filhos na universidade."
lula,"Fico triste quando vejo brasileiros e brasileiras morando em outros países porque não conseguiram encontrar oportunidades no Brasil. Em nosso governo, muita gente voltou porque recuperamos indústrias e criamos emprego. Espero que a gente faça isso mais uma vez."
lula,Encontro com a comunidade brasileira Iscte - Instituto Universitário de Lisboa https://t.co/EA13Ok6kqx
lula,"Hoje, com o primeiro-ministro de Portugal, @antoniocostapm. Agradeço a recepção em nosso país irmão europeu. Vamos trabalhar para construir uma política de diálogo e parcerias internacionais, atrair investimentos e gerar empregos.

📸: @ricardostuckert https://t.co/0nJVKz6PNA"
lula,Eu sou presidente da República. Não vou me basear por futrica e por Twitter.
lula,"Fiquei feliz ao saber de uma carta de pessoas importantes me alertando sobre problemas econômicos e dando sugestões. Eu sei ouvir conselhos e, se fizer sentido, seguir."
lula,"Depois de 20 anos, acho que chegou a hora do Brasil voltar a ser campeão do mundo. As outras seleções não estão bem. O Cristiano Ronaldo já não joga como jogava antes. Então, estou muito esperançoso."
lula,"Vi os ataques contra ministros da Suprema Corte em Nova Iorque. Não posso achar que isso faz parte da democracia. Meu compromisso no dia 1° de janeiro é fazer com que o Brasil volte a crescer, ter empregos e volte a ter democracia e normalidade. Que volte a reinar a paz."
lula,"Se houve um tempo que alguém não queria discutir a questão climática, hoje esse tema é um desafio para a humanidade. Nós não temos dois planetas Terra. E é esse único planeta que nós vamos cuidar. E por isso fiz questão de reforçar a responsabilidade dos países mais ricos na COP."
lula,"Vou assinar o Prêmio Camões para o Chico Buarque, que o atual presidente nunca quis assinar. E se Deus quiser vou voltar a Portugal quando ele receber o prêmio."
lula,"O Brasil voltou para o mundo político, para debater os assuntos que são de interesse do país e da humanidade. Foi muito emocionante na COP ouvir as pessoas gritando que o Brasil voltou. Nos últimos 4 anos, o país se isolou."
lula,Coletiva de imprensa de Lula e o primeiro-ministro português AntónioCostaemLisboa https://t.co/o1YTDEICMM
lula,"Uma nova reunião esse ano com o presidente de Portugal, Marcelo Rebelo de Sousa, no Palácio de Belém. Agora como presidente eleito. 🇧🇷🇵🇹 

🎥: @ricardostuckert https://t.co/QELTrn2Mms"
lula,"Em Lisboa, no encontro com o presidente de Portugal, Marcelo Rebelo de Sousa, tive a grata surpresa de encontrar também o presidente de Moçambique, Filipe Nyusi. Aproveitamos para fazer uma reunião sobre a relação entre nossos 3 países. 🇧🇷🇵🇹🇲🇿

📸: @ricardostuckert https://t.co/FFdje5mukh"
lula,A reunião ontem com povos indígenas na #COP27 foi uma das mais representativas que tive. Agradeço @hindououmar e outras lideranças que conheci. https://t.co/lx9M5AKrcB
lula,"Hoje vou para Lisboa, onde me encontro com o presidente de Portugal, Marcelo Rebelo de Sousa, e com o primeiro-ministro, @antoniocostapm. Portugal é um país irmão e importante parceiro do Brasil na Europa. Vamos retomar diálogos para o melhor de nossos povos. Boa sexta! 🇧🇷🇵🇹"
lula,"O povo brasileiro depositou em mim a boa responsabilidade de recuperar o Brasil. Quero provar que é possível fazer nosso país ser feliz outra vez.

🎥: @ricardostuckert https://t.co/Ve9X9coFma"
lula,"Estive hoje com o secretário-geral da ONU, @antonioguterres, com a ministra das Relações Exteriores alemã, @ABaerbock e com o ministro do Clima e Meio Ambiente norueguês @EspenBarthEide. O Brasil voltando a ter um diálogo positivo e construtivo com o mundo.

📸: @ricardostuckert https://t.co/J2BbOIASKh"
lula,"Os povos indígenas farão parte da governança brasileira. Cuidaremos da preservação de seus territórios e da garantia de seus direitos. Agradeço pelo encontro de hoje na #COP27.

📸: @ricardostuckert https://t.co/LV3sEjKojB"
lula,"Em 2023, faremos uma Cúpula da Amazônia, com todos os países que tem parte da Amazônia. Nós nunca nos reunimos para apresentar uma proposta ao mundo. Não é só preservar, mas queremos saber como que o mundo irá nos ajudar a cuidar do que é bom para o planeta terra todo. #COP27"
lula,"É necessário dar aos indígenas o direito de trabalhar, plantar, conservar nossa natureza. Estou voltando à presidência com um apoio extraordinário de companheiros indígenas, para tentar fazer uma governança que seja exemplo para o mundo. #COP27"
lula,"As pessoas que governam, olham para o mundo com uma lógica completamente diferente da que os povos indígenas olham. Tenho uma consciência moral e ética de que preciso ajudar na reparação pelo que fizeram com os povos indígenas no Brasil. #COP27"
lula,Quero que indígenas brasileiros participem da governança do país. Por isso estou criando o Ministério dos Povos Originários. E teremos uma saúde pública especial para povos indígenas. A Funai não precisa ser dirigida por um branco. Para mudarmos a compreensão. #COP27
lula,"Assumir a responsabilidade de representar os povos indígenas é uma coisa que eu não tenho tamanho para, mas eu tenho vontade e compromisso. Tenho muito orgulho de ter contribuído para que muitos indígenas tenham feito curso superior. #COP27"
lula,"Quando participava das reuniões do G20, o que mais pensava era que não se falava dos problemas do povo. Os indígenas não existiam, as periferias não existiam. Não era um assunto levado. Quando eu vejo a solidariedade entre eu e os indígenas, fico com muito orgulho. #COP27"
lula,Lula se encontra com o Fórum Internacional dos PovosIndígenas https://t.co/TsW9d1KXoY
lula,"Encontro com representações da sociedade civil brasileira hoje na #COP27. Nosso governo será construído com participação e escuta. Temos muitos desafios e com a ajuda de todos vamos reconstruir o Brasil. 

📸: @ricardostuckert https://t.co/8xswGY74VG"
lula,"Quero agradecer a resiliência da sociedade civil nos últimos anos. E digo isso na ONU, graças a Deus eu sou eleito em um país com um povo batalhador como o nosso. Obrigado por tudo que fizeram e pelo que vão fazer. Nossa tarefa não é só de um governo, é de uma sociedade. #COP27"
lula,"O Estado não pode só proibir, precisamos dizer como fazer as coisas da forma certa. Não é necessário derrubar uma árvore para plantar coisas novas. Temos milhares de hectares degradados que podem ser recuperados. #COP27"
lula,"Não vejo o Brasil dar certo sem envolvermos a sociedade nas decisões. Por isso vamos retomar conferências nacionais. Para que o povo decida que política pública entende que seja correta. Vamos fazer uma conferência da juventude, para que ela diga o que quer. #COP27"
lula,"Me candidatei novamente para a presidência porque acho que é possível fazer o Brasil voltar a ser feliz. Voltar a dar o direito de sonhar para as pessoas das nossas periferias. Na hora que existe oportunidade, todo mundo pode melhorar. #COP27"
lula,"O Brasil andou para trás quando não poderia, quando conquistamos um status que nunca tivemos. As pessoas mais humildes tinham subido um degrau na escala social, e mesmo pouco, foi muito para um país que não estava habituado a cuidar de quem mais precisava. #COP27"
lula,"Muitas vezes os governantes não gostam de ser cobrados. E muitas vezes tratam quem cobra como oposição. Na verdade, a cobrança é igual ou até melhor do que quem concorda com a gente. Porque quem cobra mostra o que fazer. #COP27"
lula,Leia a íntegra do discurso de Lula na #COP27. #EquipeLula https://t.co/xKb1Du0Aka
lula,"O Brasil também sentia saudades do mundo. Estamos de volta, para ajudar no combate à fome e a crise climática. Confira trecho do discurso de Lula na #COP27. #EquipeLula

🎥: @ricardostuckert https://t.co/68ja35NZL3"
lula,O mundo olha para o Brasil com olhos de esperança. O discurso de Lula na #COP27 foi notícia nos maiores jornais do planeta. Veja a diferença. https://t.co/8Gx0BcPo1U #EquipeLula https://t.co/1q5NJJ4aL3
lula,"Ontem me reuni com a ministra para Transição Ecológica da Espanha, @Teresaribera, que também participa da #COP27. Falamos sobre a agenda ambiental e o compromisso de nosso governo para reconduzir o Brasil positivamente nos desafios climáticos do mundo. 🇧🇷🇪🇸

📸: @ricardostuckert https://t.co/ZzLI2AkL03"
lula,"O Brasil voltou ao mundo. #COP27 

📸: @ricardostuckert https://t.co/A0rKHhNWmG"
lula,Confira a íntegra do discurso lido por Lula hoje na #COP27. #EquipeLula https://t.co/xKb1DuiJyi
lula,"Nós precisamos de uma governança global, sobretudo na questão climática. Precisamos de um fórum multilateral para que as decisões sejam cumpridas nos países. É por isso que estou aqui. #COP27"
lula,"Se pudermos resumir em uma palavra a contribuição do Brasil neste momento, que essa palavra seja aquela que sustentou o povo brasileiro nos tempos mais difíceis: esperança. A esperança combinada com uma ação imediata e decisiva, pelo futuro do planeta e da humanidade. #COP27"
lula,"Isso nos leva a reforçar, ainda mais, a necessidade de avançarmos em outro tema desta COP 27: precisamos com urgência de mecanismos financeiros para remediar perdas e danos causados em função da mudança do clima. É tempo de agir. #COP27"
lula,"Em 2009, os países presentes à COP 15 comprometeram-se em mobilizar 100 bilhões de dólares por ano, a partir de 2020, para ajudar os países menos desenvolvidos a enfrentarem a mudança climática. Este compromisso não foi e não está sendo cumprido. #COP27"
lula,"Quero propor duas iniciativas a serem apresentadas formalmente pelo meu governo. A primeira é a realização da Cúpula dos Países Membros do Tratado de Cooperação Amazônica. E oferecer o Brasil para sediar a COP 30, em 2025. #COP27"
lula,"Estou certo de que o agronegócio brasileiro será um aliado estratégico do nosso governo na busca por uma agricultura regenerativa e sustentável, com investimento em ciência, tecnologia e educação, valorizando os conhecimentos dos povos originários e comunidades locais. #COP27"
lula,"A meta que vamos perseguir é a da produção com equilíbrio, sequestrando carbono, protegendo a nossa imensa biodiversidade, buscando a regeneração do solo em todos os nossos biomas, e o aumento de renda para os agricultores e pecuaristas. #COP27"
lula,"Vamos criar o Ministério dos Povos Originários, para que os próprios indígenas apresentem propostas para sobrevivência digna, segurança, paz e sustentabilidade. Os povos originários e aqueles que residem na região Amazônica devem ser os protagonistas da sua preservação. #COP27"
lula,"Logo após nossa vitória na eleição de 30 de outubro, Alemanha e Noruega anunciaram a intenção de reativar o Fundo Amazônia. O Fundo dispõe hoje de mais de 500 milhões de dólares, que estão congelados desde 2019, devido à falta de compromisso do governo atual. #COP27"
lula,"Nos três primeiros anos do atual governo, o desmatamento na Amazônia teve aumento de 73%. Somente em 2021, foram desmatados 13 mil quilômetros quadrados. Essa devastação ficará no passado. #COP27"
lula,"Não há segurança climática para o mundo sem uma Amazônia protegida. Não mediremos esforços para zerar o desmatamento e a degradação de nossos biomas até 2030, da mesma forma que mais de 130 países se comprometeram na Declaração de Líderes de Glasgow sobre Florestas. #COP27"
lula,A luta contra o aquecimento global é indissociável da luta contra a pobreza e por um mundo menos desigual e mais justo. #COP27
lula,"No pronunciamento que fiz ao fim da eleição, disse que não existem dois Brasis. Quero dizer agora que não existem dois planetas Terra. Somos uma única espécie,  e não haverá futuro enquanto continuarmos cavando um poço sem fundo de desigualdades entre ricos e pobres. #COP27"
lula,"Não por acaso, a frase que mais tenho ouvido dos líderes de diferentes países é ""o mundo sente saudade do Brasil."" Quero dizer que o Brasil 🇧🇷 está de volta. Está de volta para reatar os laços com o mundo e ajudar novamente a combater a fome no mundo. #COP27"
lula,"Do resultado da eleição no Brasil dependia não apenas a paz e o bem estar do povo brasileiro, mas também a sobrevivência da Amazônia e, portanto, do nosso planeta. #COP27"
lula,"Estou hoje aqui para dizer que o Brasil está pronto para se juntar novamente aos esforços para a construção de um planeta mais saudável. De um mundo mais justo, capaz de acolher com dignidade a totalidade de seus habitantes – e não apenas uma minoria privilegiada. #COP27"
lula,"É preciso tornar disponíveis recursos para que os países em desenvolvimento, em especial os mais pobres, possam enfrentar as consequências de um problema criado em grande medida pelos países mais ricos, mas que atinge de maneira desproporcional os mais vulneráveis. #COP27"
lula,"Este convite, feito a um presidente recém-eleito antes mesmo de sua posse, é o reconhecimento de que o mundo tem pressa de ver o Brasil participando novamente das discussões sobre o futuro do planeta e de todos os seres que nele habitam."
lula,"Quero agradecer o convite para participar da #COP27. Sinto-me especialmente honrado, porque sei que este convite não foi dirigido a mim, mas ao meu país."
lula,Discurso de Lula na COP27 noEgito https://t.co/uWjSXKUGab
lula,"Com @fafadbelem na #COP27. Nosso ❤️ é…

🎥: @ricardostuckert https://t.co/b3J8M04E6P"
lula,"Recebi hoje na #COP27 a Carta da Amazônia, uma agenda comum para a transição climática, dos governadores da Amazônia Legal. Contem com o nosso governo para cuidarmos juntos do meio ambiente, construindo políticas integradas com estados e municípios. 

📸: @ricardostuckert https://t.co/KjTAF0a6xl"
lula,"Meus sentimentos e solidariedade aos filhos, netos, familiares e admiradores de Maria Isabel Barroso Salgado, nossa eterna Isabel do Vôlei."
lula,"Uma referência tanto na quadra quanto na praia, foi convidada a integrar o Grupo Técnico de Esporte no Gabinete de Transição por sua competência como atleta e voz ativa por um país mais justo."
lula,"Isabel Salgado não foi apenas um símbolo para o esporte, mas também de luta na defesa de seus ideais. Seu pioneirismo no esporte abriu as portas para muitas brasileiras. Suas conquistas levaram o Brasil a outro patamar na história do vôlei feminino.

📸: @ricardostuckert https://t.co/7M0c75PzLC"
lula,"Não temos que medir esforços para convencer as pessoas que uma árvore em pé vale mais que uma árvore derrubada. Não vamos discutir queimadas e desmatamento só em Brasília, vamos conversar com prefeitos, ver que recursos são necessários. #COP27"
lula,"Vamos falar com o secretário geral da ONU para que a próxima COP seja feita no Brasil, na Amazônia. Acho importante que as pessoas que defendem a Amazônia conheçam a região e a realidade concreta.  #COP27"
lula,Essa é minha primeira viagem depois de eleito. E não poderia ter sido mais representativo o convite dos governadores da Amazônia. O Brasil está de volta ao mundo. #COP27
lula,Lula e governadores na leitura da Carta da AmazônianaCop27 https://t.co/yXn6TAzMYT
lula,"Indo dormir. Aqui no Egito são 5 horas de diferença. Amanhã estarei na #COP27, no encontro Carta da Amazônia, 6h do Brasil. E farei um pronunciamento 12h15 do horário brasileiro, na área da ONU. O Brasil está de volta ao mundo para debater a questão climática. Boa noite."
lula,"O Brasil será uma força positiva para enfrentar os desafios globais. É isso que viemos dizer na #COP27, com @MarinaSilva e outros representantes da luta ambiental no país. Seremos motivo de orgulho para o mundo.

🎥: @ricardostuckert https://t.co/2GxHbvUVrt"
lula,"Me reuni agora há pouco com @JohnKerry, dos EUA, e Xie Zhenhua, da China, que representam seus países, as duas maiores economias do mundo, no debate climático na #COP27. 

📸: @ricardostuckert https://t.co/njuGN0WkRK"
lula,"No Egito, conversando com a @MarinaSilva sobre a participação da sociedade civil brasileira na #COP27. O Brasil voltará a ser referência questão climática mundial. 

📸: @ricardostuckert https://t.co/GdyHo10FE5"
lula,Quem está se preparando para a posse? Vão com a família? https://t.co/6gJGT7xqKT
lula,Alckmin concede entrevista coletiva em SãoPaulo https://t.co/OgWRos2zRD
lula,Alckmin concede entrevista coletiva em SãoPaulo https://t.co/qsNrgK2hfH
lula,"Estamos voltando ao mundo 🇧🇷🌎

🎥: @ricardostuckert https://t.co/vI66UCADub"
lula,"Uma linda despedida dos palcos para o gigante @MiltonBituca. Um grande abraço, meu amigo. https://t.co/0S3oZKg2L7"
lula,"Bom dia. Hoje viajo ao Egito para participar da COP 27. O combate às mudanças climáticas deve ser um compromisso do Estado brasileiro. Trabalharemos pelo futuro do nosso país e do planeta, que é um só e de todos."
lula,A @JanjaLula tem sua história e personalidade. Por ela eu me apaixonei. Hoje o Brasil conheceu um pouco mais da Janjinha. https://t.co/HN872WbLZY
lula,"Boa sorte aos estudantes que hoje fazem a prova do Enem. Vocês se prepararam e darão o seu melhor na prova. Queremos nos próximos quatro anos ampliar as oportunidades para os jovens estudarem, pesquisarem e trabalharem para construir nosso futuro. Bom domingo para todos."
lula,"Hoje o presidente Lula fez exames de rotina antes da viagem ao Egito. Conforme boletim de sua equipe médica, o presidente eleito está pronto para os próximos compromissos na COP27. #EquipeLula https://t.co/opxJOaDHrU"
lula,"❤️ @JanjaLula 

Foto: @ricardostuckert https://t.co/xACco8WnRg"
lula,"Parabéns, @anamarcela92. Das águas da Bahia para as águas do mundo! 🌊🏆 https://t.co/WxXeYwQYyx"
lula,"Bom dia. Nós vamos construir um governo para todos, mas com atenção especial para os que mais precisam. Não podemos aceitar que crianças acordem sem ter o que comer no café da manhã. Esse país que nós vamos mudar. https://t.co/kfARF0oFym"
lula,Vamos respeitar quem não é igual a gente. Vamos respeitar quem não pensa como nós pensamos. A democracia é isso. Nós vamos juntos recuperar um Brasil para todos. E peço a ajuda de vocês para fazermos isso. Bom dia.
lula,Mr. 🦑 https://t.co/w2rOIdhuy6
lula,"Podem ficar tranquilos. 

🎥: @ricardostuckert https://t.co/fWQdtXitDM"
lula,"Parabéns, Paulo Vieira https://t.co/FcGCyu8WVQ"
lula,"Por que eu voltei? 

🎥: @ricardostuckert https://t.co/9iHDAWNmaE"
lula,A fome mexe com a minha alma porque eu sei o que é isso. E sei que nós vamos acabar com a fome no Brasil mais uma vez. https://t.co/6lGRALtrzm
lula,"A Copa do Mundo começa daqui a pouco e a gente não tem que ter vergonha de vestir a camiseta verde e amarela. A camiseta não é de partido político, é do povo brasileiro. Vocês vão me ver usando a camiseta amarela, só que a minha terá o número 13."
lula,"Em um único dia, eu recebi 26 telefonemas de lideranças internacionais. Existe muita expectativa com o futuro do Brasil. Eu não quero guerra, eu quero paz. E é esse país que eu vou ajudar a construir."
lula,"Eu sou um homem sem mágoa, sem ressentimento, mas com muito compromisso. Eu só voltei porque acredito que o Brasil pode ser feliz de novo."
lula,A democracia está de volta. A civilidade está de volta. E o povo será ouvido e poderá dar palpite naquilo que vamos fazer.
lula,"Eu quero ser cobrado pelas pessoas. Não quero tapinha nas costas. Tem que existir cobrança, porque existe uma dívida social com o povo brasileiro. Temos que estender a mão para quem não teve oportunidades."
lula,"Ontem eu visitei as instituições para mostrar que agora teremos paz, porque haverá respeito. Nosso governo será o governo do diálogo. E o Brasil voltará a ter civilidade."
lula,"Não esperava que a fome voltasse ao país. Hoje repito o mesmo discurso de 2002. Porque, se, ao final do meu mandato, cada brasileiro estiver tomando café, almoçando e jantando, terei cumprido a missão da minha vida."
lula,"Quem nasce no asfalto, com energia elétrica e água potável, não sabe o significado de fazer cisternas no Brasil. Quando a fizemos mais de 1 milhão de cisternas, pensamos na sobrevivência e na dignidade das pessoas que mais precisavam."
lula,"A comissão de transição deve fazer um levantamento da situação do país. E a partir desse levantamento, nós vamos tomar decisões para o futuro do Brasil. Estamos começando esse processo."
lula,"Lula e Alckmin conversam com deputados no CCBB, emBrasília https://t.co/hvsigiMuSi"
lula,"Não há tempo pra ódio. O tempo é de governar para o bem do povo brasileiro. Bom dia para todos! 

🎥: @ricardostuckert https://t.co/DcFnDJfB67"
lula,"Sei que é possível recuperarmos a harmonia entre as instituições e a normalidade no país. É para isso que já estamos trabalhando. Boa noite. 

🎥: @ricardostuckert https://t.co/LJwSdV5xxM"
lula,"Esse país vai voltar à normalidade. E a nossa maior prioridade será o combate à fome e a dívida social com o povo brasileiro.

📸: @ricardostuckert https://t.co/x5kaFIZBhc"
lula,"Quero que o povo brasileiro recupere sua cidadania. Vamos retomar o Farmácia Popular, o PNAE. E no dia 1° vamos tomar posse e no que depender de mim, no dia 2 já estaremos trabalhando para reativar obras para gerarmos empregos e desenvolvimento."
lula,"Um governante precisa ter a clareza que irá governar com as pessoas que foram eleitas, com pessoas que pensam diferente da gente. E nossa obrigação é tentar convencê-las de nossas propostas. O Brasil não tem mais tempo para xingamentos e ódio."
lula,Vim a Brasília hoje para mostrar o nosso respeito às instituições. O Brasil irá voltar à normalidade e nosso povo irá voltar a poder sonhar com o futuro.
lula,Presidente eleito Lula fala com a imprensa emBrasília https://t.co/G1uYusFeL7
lula,"Dia triste para a música brasileira. O Brasil perde Rolando Boldrin, cantor e compositor responsável por apresentar a gerações de brasileiros nossa diversidade musical, em programas como Som Brasil. Meus sentimentos aos familiares e amigos."
lula,"Hoje em Brasília, seguindo o diálogo com presidentes dos poderes, me reuni agora à tarde com a presidenta do STF, Rosa Weber, e ministros da Corte Suprema.

📸: @ricardostuckert https://t.co/Kr4UHqDMMA"
lula,"Hoje em Brasília me encontrei também com o presidente do Senado @rodrigopacheco e senadores de diversos partidos.

📸: @ricardostuckert https://t.co/YtKXpHSaJ2"
lula,"Hoje me encontrei pela primeira vez com o presidente da Câmara dos Deputados, @ArthurLira_. O país precisa de diálogo e normalidade.

🎥: @ricardostuckert https://t.co/mloDPuQ3Qv"
lula,"O país, que Gal Costa cantava para mostrar sua cara, hoje perde uma de suas grandes vozes. Mas o legado, a obra, a lembrança e as canções serão eternas como seu nome Gal. 
Meus sentimentos e solidariedade aos familiares, amigos e milhões de admiradores"
lula,"Gal Costa foi das maiores cantoras do mundo, das nossas principais artistas a levar o nome e os sons do Brasil para todo o planeta. Seu talento, técnica e ousadia enriqueceu e renovou nossa cultura, embalou e marcou a vida de milhões de brasileiros.

📸 @ricardostuckert https://t.co/4jU2SBcHuq"
lula,"Estamos empenhados na construção de um futuro melhor para todos os brasileiros e brasileiras, com muita democracia. Hoje estou em Brasília. Bom dia."
lula,"Vamos trabalhando, que o futuro já começou. 

📸: @ricardostuckert https://t.co/iGZrRKUndG"
lula,"Garantir o Bolsa Família de R$ 600 é prioridade. @geraldoalckmin, coordenador do Gabinete de Transição, explica os objetivos dos trabalhos no próximo período. https://t.co/QAtVymV4n2 #EquipeLula https://t.co/tzmxt2SVPD"
lula,"Hoje pela manhã conversei por telefone com @PedroCastilloTe, @CFKArgentina, @RodrigoChavesR, @Minpres e @JosepBorrellF. Falamos sobre os desafios do Brasil e do mundo na questão climática e reafirmei o compromisso com um Brasil em busca da justiça social e do combate à pobreza."
lula,Um abraço para o pequeno torcedor. Boa sorte para os convocados por Tite na Copa. ⚽️ 🇧🇷 https://t.co/nGe9Hqp1Jg
lula,Governo que consulta a população. O que vocês acham da volta do horário de verão?
lula,As eleições terminaram mas ainda temos mentiras para combater. Quer ajudar o @LulaPelaVerdade? Entre nos grupos de WhatsApp! #EquipeLula https://t.co/LXPshF5vCw https://t.co/s6F08dAUWf
